gateway-1  | [2026-09-11 09:32:33.169][1][info][main] [external/envoy/source/server/server.cc:534]   request header map: 664 bytes: :authority,:method,:path,:protocol,:scheme,accept,accept-encoding,access-control-request-headers,access-control-request-method,access-control-request-private-network,authentication,authorization,cache-control,cdn-loop,connection,content-encoding,content-length,content-type,expect,grpc-accept-encoding,grpc-timeout,if-match,if-modified-since,if-none-match,if-range,if-unmodified-since,keep-alive,origin,pragma,proxy-connection,proxy-status,referer,te,transfer-encoding,upgrade,user-agent,via,x-client-trace-id,x-envoy-attempt-count,x-envoy-decorator-operation,x-envoy-downstream-service-cluster,x-envoy-downstream-service-node,x-envoy-expected-rq-timeout-ms,x-envoy-external-address,x-envoy-force-trace,x-envoy-hedge-on-per-try-timeout,x-envoy-internal,x-envoy-ip-tags,x-envoy-is-timeout-retry,x-envoy-max-retries,x-envoy-original-host,x-envoy-original-path,x-envoy-original-url,x-envoy-retriable-header-names,x-envoy-retriable-status-codes,x-envoy-retry-grpc-on,x-envoy-retry-on,x-envoy-upstream-alt-stat-name,x-envoy-upstream-rq-per-try-timeout-ms,x-envoy-upstream-rq-timeout-alt-response,x-envoy-upstream-rq-timeout-ms,x-envoy-upstream-stream-duration-ms,x-forwarded-client-cert,x-forwarded-for,x-forwarded-host,x-forwarded-port,x-forwarded-proto,x-request-id
gateway-1  | [2026-09-11 09:32:33.169][1][info][main] [external/envoy/source/server/server.cc:534]   request trailer map: 120 bytes: 
gateway-1  | [2026-09-11 09:32:33.169][1][info][main] [external/envoy/source/server/server.cc:534]   response header map: 432 bytes: :status,access-control-allow-credentials,access-control-allow-headers,access-control-allow-methods,access-control-allow-origin,access-control-allow-private-network,access-control-expose-headers,access-control-max-age,age,cache-control,connection,content-encoding,content-length,content-type,date,etag,expires,grpc-message,grpc-status,keep-alive,last-modified,location,proxy-connection,proxy-status,server,transfer-encoding,upgrade,vary,via,x-envoy-attempt-count,x-envoy-decorator-operation,x-envoy-degraded,x-envoy-immediate-health-check-fail,x-envoy-ratelimited,x-envoy-upstream-canary,x-envoy-upstream-healthchecked-cluster,x-envoy-upstream-service-time,x-request-id
gateway-1  | [2026-09-11 09:32:33.169][1][info][main] [external/envoy/source/server/server.cc:534]   response trailer map: 144 bytes: grpc-message,grpc-status
gateway-1  | [2026-09-11 09:32:33.180][1][info][main] [external/envoy/source/server/server.cc:942] runtime: {}
gateway-1  | [2026-09-11 09:32:33.180][1][info][main] [external/envoy/source/server/server.cc:774] Starting admin HTTP server at 0.0.0.0:9901
gateway-1  | [2026-09-11 09:32:33.181][1][info][admin] [external/envoy/source/server/admin/admin.cc:65] admin address: 0.0.0.0:9901
gateway-1  | [2026-09-11 09:32:33.181][1][info][config] [external/envoy/source/server/configuration_impl.cc:181] loading tracing configuration
gateway-1  | [2026-09-11 09:32:33.181][1][info][config] [external/envoy/source/server/configuration_impl.cc:132] loading 0 static secret(s)
gateway-1  | [2026-09-11 09:32:33.181][1][info][config] [external/envoy/source/server/configuration_impl.cc:138] loading 2 cluster(s)
gateway-1  | [2026-09-11 09:32:33.185][1][info][config] [external/envoy/source/server/configuration_impl.cc:148] loading 12 listener(s)
gateway-1  | [2026-09-11 09:32:38.498][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log registered-amap registered-amap: [mcp-server] [] [nil] Parsing single server configuration: amap-tools
gateway-1  | [2026-09-11 09:32:38.504][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log registered-amap registered-amap: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:38.520][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log registered-amap registered-amap: [mcp-server] [] [nil] Parsing single server configuration: amap-tools
gateway-1  | [2026-09-11 09:32:38.523][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log registered-amap registered-amap: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:39.051][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log runtime-rest runtime-rest: [mcp-server] [] [nil] Parsing single server configuration: runtime-rest
gateway-1  | [2026-09-11 09:32:39.052][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log runtime-rest runtime-rest: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:39.070][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log runtime-rest runtime-rest: [mcp-server] [] [nil] Parsing single server configuration: runtime-rest
gateway-1  | [2026-09-11 09:32:39.071][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log runtime-rest runtime-rest: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:39.449][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] Parsing single server configuration: amap-tools
gateway-1  | [2026-09-11 09:32:39.452][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] Parsing toolSet configuration: runtime-composed
gateway-1  | [2026-09-11 09:32:39.453][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] store rule to backup, key[cat:1|hosts:1:mcp.runtime.test]
gateway-1  | [2026-09-11 09:32:39.453][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:39.470][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] Parsing single server configuration: amap-tools
gateway-1  | [2026-09-11 09:32:39.473][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] Parsing toolSet configuration: runtime-composed
gateway-1  | [2026-09-11 09:32:39.473][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] store rule to backup, key[cat:1|hosts:1:mcp.runtime.test]
gateway-1  | [2026-09-11 09:32:39.473][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log composed-tools composed-tools: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:39.871][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log proxy-modern proxy-modern: [mcp-server] [] [nil] Parsing single server configuration: proxy-modern
gateway-1  | [2026-09-11 09:32:39.872][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log proxy-modern proxy-modern: [mcp-server] [] [nil] plugin start successfully
gateway-1  | [2026-09-11 09:32:39.887][1][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1541] wasm log proxy-modern proxy-modern: [mcp-server] [] [nil] Parsing single server configuration: proxy-modern
